user,item,rating
781162,ML0122ENv1,5
1566501,ML0101ENv3,5
1276104,DV0101EN,3
795582,CO0301EN,3
429440,PY0101EN,3
1560486,CNSC02EN,5
692112,BD0211EN,5
1231465,BD0111EN,4
631065,SC0105EN,3
1308392,DB0151EN,3
1003378,CB0103EN,4
972754,BD0111EN,3
968471,PY0101EN,3
971636,DV0101EN,4
1122468,CO0201EN,5
2014380,DS0105EN,3
785073,CO0101EN,3
1388470,BD0101EN,3
1949115,DA0101EN,3
736998,CC0103EN,4
1161635,BD0101EN,5
664417,ST0101EN,4
760594,RP0101EN,4
299495,DB0101EN,4
1131804,ML0101ENv3,5
1433388,BC0101EN,4
696522,CB0103EN,5
1422087,BC0101EN,5
588338,CC0201EN,4
763840,PY0101EN,4
1225253,DB0101EN,3
929840,DS0103EN,4
525177,ML0120EN,5
1803965,DS0103EN,5
267013,EE0101EN,3
1805028,ST0101EN,5
1000171,BD0101EN,5
1978492,ST0101EN,3
583987,ML0120EN,4
1092050,CC0201EN,3
434803,DS0301EN,3
1346294,DS0103EN,3
1311300,PY0101EN,3
935538,CC0201EN,4
606214,DA0101EN,3
1120491,SC0103EN,5
1487544,PA0101EN,3
1118405,BD0212EN,4
1255547,ML0115EN,5
1244104,CO0101EN,5
1845353,CC0101EN,4
1732293,DA0101EN,3
903005,CC0103EN,5
775418,PY0101EN,4
511836,DS0103EN,4
1734364,CC0150EN,4
1065000,BC0201EN,3
1986892,BC0201EN,4
660169,SC0101EN,3
1655246,RP0105EN,5
505631,SC0101EN,5
1184580,BC0101EN,4
1062235,CO0201EN,3
792652,DW0101EN,4
1921241,ML0101ENv3,5
1662401,CB0105ENv1,5
1676221,DV0151EN,5
1624996,BD0115EN,5
1148844,DS0103EN,4
950653,BC0201EN,4
760376,ML0101EN,4
255070,ML0120ENv2,4
1831637,BD0111EN,4
910630,ML0115EN,5
1803115,CNSC02EN,4
185072,ML0151EN,4
1802250,PY0101EN,5
1097376,CC0210EN,5
979050,BD0211EN,4
365722,ML0122ENv1,5
298186,SC0105EN,3
348013,RP0103,4
1234904,DS0321EN,3
711499,ML0115EN,4
1089894,DW0101EN,3
968390,DS0101EN,3
2010802,BD0123EN,3
1440463,DS0103EN,4
828900,BD0121EN,3
1502282,ML0103EN,4
43704,BD0101EN,4
792652,ML0103EN,4
626975,RP0101EN,5
505760,DB0151EN,4
1824353,BD0101EN,3
1593601,PY0101EN,4
679983,BD0101EN,5
781125,BD0131EN,5
1850609,ML0101ENv3,3
2053605,DS0103EN,3
1912812,DS0101EN,5
1750215,DB0101EN,5
1067002,BC0101EN,5
1416459,CB0105ENv1,5
725316,ML0120EN,5
969696,DB0151EN,4
1652682,CB0103EN,4
1137444,CO0401EN,5
1254622,ML0151EN,4
1600079,CC0103EN,4
943144,ST0101EN,3
920759,DS0103EN,4
1914226,DW0101EN,5
1304559,DS0105EN,5
1492389,BD0101EN,4
1004477,ML0151EN,3
1271686,SC0105EN,3
1801743,DA0101EN,5
1340756,BD0141EN,3
708131,BD0115EN,4
1021205,BD0131EN,3
1324161,DS0101EN,4
897833,CNSC02EN,5
780487,DS0103EN,3
952080,CC0101EN,5
990222,CO0101EN,3
1490862,ML0101ENv3,3
345815,ML0115EN,5
973904,BD0111EN,4
987876,CO0301EN,5
765699,ML0151EN,4
1879434,DV0101EN,3
768266,ML0151EN,5
1288558,BC0101EN,4
578455,BD0223EN,4
2026020,OS0101EN,3
1779537,DS0105EN,5
1357636,IT0101EN,4
556609,ML0109EN,3
1272589,DS0105EN,3
1247575,BD0101EN,3
545095,BD0101EN,4
1404420,BD0131EN,3
1076483,CL0101EN,3
1768637,ML0122ENv3,4
984568,BD0211EN,5
1625683,LB0101ENv1,3
1112238,BD0115EN,5
1070815,CO0101EN,4
626732,DA0101EN,5
1780965,PY0101EN,3
946447,CB0103EN,3
342942,BD0101EN,3
1071340,CC0103EN,5
423182,RP0151EN,5
649858,CO0301EN,5
36321,DS0103EN,4
1302127,CC0101EN,3
1977505,ML0115EN,4
1763778,DS0103EN,5
377825,RP0151EN,4
1858735,DS0105EN,3
767649,BC0101EN,4
728952,OS0101EN,3
1895599,DB0101EN,4
1286840,BD0111EN,3
1541529,DB0101EN,4
1513344,DS0105EN,5
1719130,ML0111EN,5
1379380,DS0101EN,3
787383,CB0103EN,4
1873470,RP0101EN,5
1015815,DA0101EN,5
1186720,DV0101EN,5
537044,CO0401EN,3
1004587,PY0101EN,5
1604888,CC0101EN,5
1001612,DS0105EN,5
1271787,DS0301EN,5
1266921,DS0105EN,4
768957,BD0111EN,4
241333,DB0101EN,4
1007453,DS0101EN,4
554301,DS0101EN,5
1153587,CL0101EN,5
506232,PA0101EN,4
874786,DV0101EN,3
601454,PY0101EN,3
1282572,DS0110EN,4
188947,DJ0101EN,3
503365,BD0211EN,3
954900,BD0101EN,4
589902,DS0105EN,5
1150284,SC0101EN,4
1117984,ML0101ENv3,4
1047084,DV0101EN,5
1005486,DS0103EN,4
1438597,RP0105EN,3
1451575,DAI101EN,4
1652682,ML0115EN,5
1015815,DV0101EN,4
254765,DS0103EN,5
1754587,CB0103EN,4
1906030,DA0101EN,5
971881,CL0101EN,3
1867970,DV0101EN,5
1115594,LB0109ENv1,4
966059,BC0101EN,3
1708393,BC0201EN,3
1278439,DS0110EN,3
1571986,DS0105EN,4
434820,BD0111EN,5
1551834,PY0101EN,4
668904,WA0101EN,5
518307,DS0105EN,4
63535,CC0250EN,4
1293045,CB0103EN,5
1527037,DB0101EN,4
1553558,CO0101EN,3
1621789,ML0109EN,3
1803270,ML0101ENv3,4
1165298,SC0105EN,4
1802139,DV0101EN,4
676227,BD0133EN,4
937774,BD0211EN,5
304263,BD0145EN,5
1957934,BD0101EN,4
1100425,DB0151EN,3
1081555,DS0103EN,4
1216550,DA0101EN,4
1228973,CNSC02EN,3
638111,PY0101EN,3
1685652,PHPM002EN,4
1599089,BD0115EN,4
730445,RP0101EN,5
1608307,DS0101EN,3
380136,LB0103ENv1,3
1219105,DV0101EN,3
1920562,DS0101EN,5
1755977,BD0111EN,3
1401204,BC0101EN,3
1215140,CB0103EN,3
213427,CC0103EN,3
1048184,CL0101EN,3
604185,BD0101EN,3
1216335,TA0105EN,5
1276788,CB0103EN,4
635645,BD0111EN,3
586727,TA0105EN,4
1976364,DS0101EN,4
587741,ML0115EN,3
1347084,ML0101ENv3,3
2028876,CC0101EN,3
2087663,BD0211EN,4
1257691,CO0301EN,4
435071,WA0101EN,3
1566044,CO0101EN,5
711499,PY0101EN,5
1018569,LB0105ENv1,5
382887,PY0101EN,3
1099733,DA0101EN,3
966841,CO0101EN,5
367731,ML0151EN,4
1667795,CC0103EN,3
1322733,CC0210EN,4
1028170,IT0101EN,4
1423793,CC0101EN,3
388284,SC0101EN,3
1060254,DS0101EN,5
1210128,BD0121EN,3
1517771,DS0105EN,5
1802998,ML0101ENv3,5
949441,BC0101EN,5
1898851,DA0101EN,4
1303921,ML0101ENv3,3
220688,BC0101EN,4
1331944,DA0101EN,4
1235041,ML0115EN,5
1082516,BD0143EN,4
888995,BD0101EN,3
1056211,BD0135EN,4
973934,BC0101EN,5
897552,ML0101ENv3,4
509590,BD0145EN,5
643370,ML0101ENv3,4
696272,BD0111EN,3
1328088,DS0103EN,5
1816983,ST0101EN,3
300465,DS0101EN,4
1893066,BD0221EN,5
1071478,ST0101EN,5
1875829,BD0111EN,3
1329534,BC0201EN,3
759656,DS0301EN,4
1819558,ST0101EN,4
1303456,BC0202EN,4
1954353,DV0101EN,5
1909478,DS0101EN,3
1190379,CO0101EN,3
898120,PY0101EN,3
596762,DB0101EN,3
1246268,CL0101EN,4
613039,DS0301EN,3
577230,ML0103EN,4
1452680,DV0101EN,3
138452,DA0101EN,4
911318,DS0101EN,4
994284,BD0111EN,3
626977,DS0101EN,5
1806145,CC0101EN,5
953513,PY0101EN,4
1022546,ML0122ENv1,4
721880,ST0101EN,5
26339,BD0101EN,5
1637328,ML0101ENv3,5
1100282,RP0101EN,4
629287,PY0101EN,3
1099374,CO0201EN,4
262688,BD0143EN,4
1497636,DAI101EN,3
1210818,DV0101EN,3
1730325,BC0201EN,4
1753413,CB0103EN,3
1958489,SC0105EN,4
2044985,CC0101EN,3
1537542,DV0101EN,3
1046879,RP0101EN,4
1079186,PY0101EN,4
494082,CB0103EN,5
949513,CL0101EN,3
1133715,BD0131EN,3
80186,BD0115EN,5
999442,BD0111EN,4
482683,DV0101EN,4
1302048,DS0101EN,4
956284,DA0101EN,5
1990035,DS0103EN,3
1610254,ML0120ENv2,4
1939715,BD0221EN,5
1500566,DV0101EN,4
1145678,CC0103EN,5
671186,DS0101EN,4
795537,CO0101EN,3
1306822,ML0109EN,3
1550451,DS0103EN,4
372155,PA0101EN,5
1743870,DA0101EN,4
589902,DS0321EN,3
1548434,BD0111EN,3
182509,CL0101EN,5
1090870,SW0101EN,5
266858,CB0103EN,3
1324992,BC0101EN,3
1501165,TA0105EN,4
418340,DS0101EN,5
1179177,BC0201EN,4
1153499,PA0101EN,5
1484317,ML0101ENv3,5
1098717,DA0101EN,5
1639796,BD0131EN,5
1142745,BD0211EN,3
1855256,DS0101EN,5
1766767,CNSC02EN,5
328510,CB0103EN,4
1008783,ML0115EN,4
403404,ML0115EN,5
1808215,DV0101EN,5
884962,CO0201EN,4
1032093,ML0120ENv2,4
569275,BD0137EN,5
984959,BD0212EN,3
777763,ST0101EN,5
877593,ST0101EN,4
1768965,BD0111EN,5
1119982,BD0135EN,4
874960,ML0120EN,4
582222,ML0122ENv1,4
328980,ST0101EN,4
1118569,DS0101EN,4
908140,CNSC02EN,5
246282,BD0143EN,5
1616227,PY0101EN,4
1437643,BD0101EN,4
720210,CO0201EN,3
193652,PY0101EN,4
625013,PA0101EN,3
593055,BD0111EN,4
442078,RP0151EN,4
786015,PY0101EN,4
1737203,ST0101EN,4
1945956,DS0101EN,4
876415,BC0101EN,5
1736675,PY0101EN,4
1142607,PY0101EN,5
711018,BD0145EN,5
1030586,PY0101EN,5
1028648,DS0101EN,5
948920,DB0101EN,5
945329,DS0105EN,4
1200882,DS0101EN,5
1210527,CC0101EN,4
1684405,BD0143EN,4
1237528,BD0115EN,3
1489846,CC0103EN,3
83447,BD0133EN,3
674512,BD0111EN,4
767706,BD0212EN,3
881235,WA0101EN,3
917691,CO0301EN,5
562272,ML0120EN,3
1282228,DS0105EN,3
1480487,CB0103EN,4
1576118,ML0109EN,4
1262324,ML0122ENv1,5
481505,ML0101EN,5
1870890,ML0101ENv3,4
1503472,PY0101EN,4
948920,DV0151EN,4
888814,CO0101EN,3
62816,BD0101EN,4
1865421,ML0101ENv3,5
828895,BD0101EN,3
1803398,CC0101EN,3
1186559,ML0120ENv2,3
137541,DS0301EN,4
532748,CO0201EN,5
1597465,BC0101EN,4
1357841,DS0301EN,5
1307255,DV0101EN,5
182289,PY0101EN,5
632376,PY0101EN,3
624855,RP0101EN,5
602509,BD0111EN,4
1240122,ML0115EN,5
1154117,DS0103EN,5
623551,BD0115EN,4
1761291,DW0101EN,5
1475296,DB0151EN,4
792681,BD0137EN,3
1252293,CO0101EN,3
1494221,PY0101EN,4
1112061,LB0107ENv1,4
575026,RP0101EN,3
382804,BC0201EN,3
1263650,BD0101EN,4
1740897,BD0123EN,4
505631,DJ0101EN,5
1274908,PY0101EN,4
1567872,BD0111EN,3
752471,ML0101ENv3,4
511593,DS0101EN,3
1456540,CO0201EN,4
1265284,DS0101EN,4
1772882,LB0111EN,3
1664611,DA0101EN,3
693536,BD0211EN,4
756630,ML0122ENv1,4
618952,SC0101EN,5
1139912,CB0103EN,3
1266946,DV0101EN,5
1688085,RP0101EN,3
1261093,CL0101EN,5
1276936,PY0101EN,3
512661,RP0101EN,5
788136,BD0141EN,5
1508017,DS0103EN,4
1005709,PY0101EN,3
925617,BC0101EN,3
1103331,DS0105EN,3
1944134,BC0101EN,5
929244,ML0101ENv3,5
660911,TA0105,3
189131,BD0221EN,5
555383,BD0141EN,3
1843482,DS0101EN,5
1897235,CB0101EN,3
1151101,BD0111EN,3
1181172,ML0101ENv3,3
580850,CO0201EN,3
1615080,DS0103EN,4
1614473,CC0101EN,4
421600,LB0101ENv1,5
1226862,SC0103EN,3
1972146,DS0101EN,3
435390,RP0151EN,4
1150284,BD0211EN,3
884962,TA0105,3
660425,CL0101EN,4
457919,ML0103EN,3
1014426,CC0101EN,5
752708,CC0101EN,3
1031907,BC0201EN,5
778187,WA0101EN,3
1412413,CB0103EN,4
612288,ML0122ENv1,3
1321228,BC0101EN,3
673371,BD0131EN,5
1219232,DS0103EN,3
880854,ML0120ENv2,4
1138287,ML0101ENv3,5
793367,ML0101EN,3
388459,RP0101EN,3
1914991,PY0101EN,5
1623313,DB0101EN,3
1776253,PY0101EN,4
695141,CC0101EN,5
766178,CO0101EN,4
935077,BC0101EN,3
594916,DS0301EN,5
740290,CL0101EN,4
1462256,RP0105EN,4
966818,CB0103EN,5
700921,DS0321EN,3
1563126,DS0321EN,5
511239,DS0101EN,3
774447,TA0106EN,5
1255648,CNSC02EN,5
1061605,BC0101EN,4
1174628,ML0101ENv3,3
1711897,CC0210EN,3
1801394,PY0101EN,5
185072,RP0151EN,4
1057164,BD0101EN,5
1803584,DS0103EN,4
426541,DS0105EN,3
986622,ML0122ENv1,4
647519,CC0150EN,3
970024,DS0105EN,5
1169918,DA0101EN,3
286809,DB0151EN,3
709659,BD0212EN,5
501486,RP0101EN,5
992866,DS0105EN,3
435485,BD0101EN,3
1348316,ML0111EN,4
120240,BD0111EN,4
727194,BD0141EN,3
1635167,CB0103EN,5
381205,CB0103EN,3
790420,ML0120ENv2,4
1637009,CC0101EN,5
755428,BD0141EN,5
280337,PY0101EN,4
1447495,BD0133EN,4
1819558,DV0101EN,4
1215393,DS0103EN,3
977032,ML0151EN,5
1832099,ML0115EN,3
482318,BD0121EN,5
769461,DS0105EN,4
576503,BD0211EN,3
930916,BD0111EN,5
1045819,DA0101EN,4
1431071,DS0105EN,3
1479480,ML0101ENv3,5
883153,BD0101EN,5
1734053,DS0321EN,5
581036,PY0101EN,3
1160776,BD0101EN,3
318625,SC0105EN,4
717655,BD0101EN,3
1362975,DA0101EN,3
1076913,BC0101EN,3
776333,DS0103EN,5
685908,DB0101EN,5
937693,DS0105EN,3
944247,BD0111EN,3
1483724,DA0101EN,3
108541,PY0101EN,5
1421627,BD0212EN,4
262393,WA0101EN,3
1678403,BD0141EN,5
248335,BD0131EN,3
1233957,CL0101EN,5
1503269,DA0101EN,4
941589,SC0101EN,5
523103,BD0101EN,4
1361312,BC0201EN,5
516151,RP0101EN,5
702227,BD0111EN,5
970024,ML0115EN,3
959545,BD0212EN,4
1202378,ML0122ENv1,5
1208551,ML0103EN,4
1135807,PY0101EN,5
1606944,BD0101EN,3
1414687,ML0101ENv3,3
640933,DB0101EN,5
981042,CC0101EN,5
628423,BD0111EN,3
622207,BD0111EN,4
1044856,BC0201EN,3
1694884,DV0101EN,3
889488,RP0101EN,5
793612,DB0101EN,5
1607362,BC0202EN,5
502433,PY0101EN,4
1254148,CL0101EN,4
688234,DA0101EN,3
920004,ML0101EN,3
1528646,DS0103EN,3
994556,CO0201EN,4
939893,ML0115EN,5
601884,CC0101EN,4
507699,BD0111EN,5
2082124,SC0105EN,4
565782,BD0141EN,3
1803403,ML0115EN,3
1252690,ML0101ENv3,4
1851680,BD0123EN,4
1258580,CO0101EN,5
1478251,CO0101EN,5
670589,BD0101EN,5
550668,CO0301EN,3
1776860,PY0101EN,4
669558,DS0101EN,3
1371146,DS0103EN,5
1165299,RP0105EN,3
223512,SC0105EN,4
1211698,CO0201EN,4
1161176,BC0201EN,4
595910,BD0115EN,4
608432,BD0135EN,5
1475618,PY0101EN,5
1003062,ML0101ENv3,3
526748,DS0103EN,5
1858014,RP0101EN,3
2062350,CO0301EN,3
1149012,LB0105ENv1,3
1657897,DA0101EN,4
304606,BD0111EN,3
558332,DA0101EN,3
661891,CO0301EN,3
1967041,CC0210EN,5
435603,ML0101EN,3
778294,DS0101EN,5
239264,SC0101EN,5
1465638,CC0101EN,5
1919040,DS0103EN,4
763956,BD0111EN,4
1362407,BC0101EN,4
1808244,PY0101EN,4
2018980,ML0101ENv3,3
771881,ST0101EN,3
735481,BD0143EN,3
887680,SC0101EN,4
2067181,PY0101EN,5
1272303,DS0101EN,4
340811,BD0101EN,5
1488679,CC0101EN,5
715436,RP0101EN,4
2092134,DS0105EN,3
1216515,DS0101EN,4
1718943,ML0115EN,3
1848960,PY0101EN,3
1382012,ML0115EN,3
915464,CL0101EN,5
519732,WA0101EN,5
992171,BD0211EN,4
611966,DS0101EN,3
1089102,DA0101EN,5
635733,DS0101EN,5
1059054,BC0201EN,3
963178,DS0103EN,3
622050,PA0101EN,5
1751208,BD0101EN,5
1166378,RP0101EN,4
148135,ML0103EN,3
1300021,BC0202EN,4
175715,RP0103,5
556026,RP0101EN,5
877555,BD0111EN,3
1812265,SC0101EN,3
573835,ML0103EN,5
1505621,ST0101EN,5
1858735,DS0110EN,5
1308393,BD0131EN,5
934114,SC0101EN,5
749526,BD0111EN,3
1719888,PY0101EN,3
511218,BD0111EN,5
936729,BD0211EN,4
1744971,DA0101EN,4
1611384,ST0101EN,3
931513,DW0101EN,4
753119,PY0101EN,4
514620,BC0101EN,3
1484432,BD0111EN,4
1260661,ML0122ENv1,4
1601238,DS0101EN,5
1755314,PY0101EN,3
635747,BD0131EN,5
1190072,DS0103EN,5
1220762,ST0101EN,4
1836319,ML0101ENv3,4
939738,ST0101EN,5
1474454,PY0101EN,3
1188362,CO0401EN,4
366780,ML0103EN,5
2088382,ML0201EN,5
1743663,DB0151EN,4
1094778,SC0105EN,5
1473519,LB0101ENv1,3
2059295,ML0120ENv3,3
2049101,BD0115EN,4
1258482,BD0141EN,5
2060857,ML0101ENv3,4
997388,DS0301EN,5
631938,RP0101EN,4
1413125,BD0211EN,5
1547726,BD0111EN,3
447387,ML0101EN,3
732598,BD0221EN,3
2082219,BD0131EN,5
998098,CO0301EN,3
784274,DS0101EN,4
995998,BD0141EN,3
1392381,SC0105EN,5
709863,DS0105EN,3
884446,BD0111EN,4
1347049,DA0101EN,5
966059,PY0101EN,3
1645524,CB0103EN,5
1897129,PY0101EN,3
989596,PY0101EN,5
1772924,LB0101ENv1,4
1553086,SC0105EN,4
943707,PY0101EN,5
376894,DS0103EN,4
274502,CC0201EN,4
588056,BD0141EN,3
905813,DA0101EN,4
1803959,DS0105EN,4
422869,PY0101EN,4
1538101,BD0115EN,5
1524919,ML0122ENv1,4
755441,DS0101EN,3
1223251,DS0103EN,5
993434,BD0101EN,3
561247,BC0201EN,3
1929763,DV0101EN,4
1219823,BD0111EN,4
2068240,BD0111EN,4
1607052,PY0101EN,5
649110,RP0105EN,4
585853,BD0101EN,4
975017,RP0101EN,5
678036,DS0105EN,4
1085199,DV0101EN,4
923498,BD0101EN,4
479120,ML0101ENv3,3
1471770,BD0101EN,4
1830057,DS0101EN,4
400707,WA0101EN,4
991834,CO0101EN,5
1562784,DV0101EN,3
1446927,SC0101EN,4
1805298,DB0101EN,4
1616025,DS0301EN,3
1316588,DA0101EN,3
152613,ML0101EN,3
901100,BD0115EN,5
1108641,CC0101EN,3
1446819,DS0105EN,5
1990035,DV0151EN,4
1387426,ST0101EN,4
613367,BD0101EN,4
1053399,PA0101EN,3
1096975,DS0105EN,3
1847413,CNSC02EN,5
666361,BD0211EN,5
899757,BD0111EN,5
626971,RP0101EN,3
1134285,DV0101EN,3
1439018,DS0105EN,3
770073,PY0101EN,5
1132804,BD0211EN,4
274170,CB0103EN,4
1723311,ML0101ENv3,3
1179041,PY0101EN,5
1581173,DB0101EN,3
327832,ST0101EN,3
1027865,PY0101EN,3
382324,BD0141EN,4
551461,BD0101EN,4
1106469,DS0105EN,4
1032568,DS0105EN,3
1523908,BD0135EN,3
1000852,BD0101EN,3
1551960,DV0101EN,5
1768410,DS0101EN,3
1339705,DB0101EN,3
556824,DS0301EN,4
1121321,BC0201EN,3
566777,DS0301EN,5
1163719,BD0141EN,4
385282,ML0115EN,3
1144896,LB0109ENv1,4
1232156,BD0145EN,4
1087362,ML0101ENv3,3
972024,CB0103EN,4
1230226,DS0301EN,5
1940156,CC0101EN,5
723457,ML0101ENv3,3
777234,CP0101EN,5
915685,BD0111EN,4
1006825,CO0401EN,3
1322983,BC0101EN,4
1261075,CC0101EN,4
1251751,ML0115EN,4
1516269,DV0101EN,5
1988254,CC0201EN,5
1192408,DV0101EN,4
1007842,DS0101EN,4
1678646,CC0101EN,3
1653677,DA0101EN,3
525591,TA0106EN,4
1027142,CB0103EN,4
1189656,CB0103EN,3
545276,TA0105,5
1084648,ML0101ENv3,5
395597,BD0141EN,4
626732,BC0101EN,4
1230945,DS0321EN,5
1464410,PY0101EN,4
1017560,DS0301EN,3
1688250,CNSC02EN,4
511452,DS0101EN,4
1254903,DS0103EN,5
1483738,CO0301EN,5
1633059,CNSC02EN,5
1173502,BD0211EN,4
1319655,BD0211EN,4
1653080,DV0101EN,3
1924691,DA0101EN,4
1074342,ML0122ENv1,3
1176791,CC0101EN,3
1527757,SC0103EN,4
692781,CB0103EN,4
1432183,TA0105EN,4
560247,BD0133EN,4
713650,DA0101EN,4
1484095,DS0101EN,5
245234,WA0101EN,4
1566179,CO0401EN,3
943144,PY0101EN,5
506734,WA0101EN,4
689366,BD0111EN,4
1450135,ML0103EN,4
633334,DS0101EN,4
789761,ML0115EN,4
534717,DS0101EN,5
165874,SC0105EN,5
1337519,ML0120ENv2,4
973511,BC0201EN,5
197189,BD0211EN,4
1386687,DB0101EN,3
1899014,BD0101EN,5
1141338,DV0101EN,5
714806,DS0101EN,4
930917,ST0101EN,5
1277559,BD0111EN,5
1770956,DA0101EN,4
1993535,CC0201EN,5
1088537,BD0111EN,3
1457412,ST0101EN,5
1628624,ML0201EN,3
900543,PY0101EN,3
1617738,DB0151EN,4
921347,ML0103EN,5
1184823,ML0101ENv3,4
539799,RP0103,4
1398984,DV0101EN,4
1163092,PY0101EN,3
1254997,CO0201EN,5
1887657,PY0101EN,4
1563134,ML0101ENv3,5
235366,ML0111EN,4
2006724,PY0101EN,5
612776,BD0101EN,3
2034127,CC0101EN,3
913121,DS0105EN,3
1169023,BD0111EN,5
545934,DS0105EN,3
1427485,CB0103EN,4
935538,CL0101EN,5
1311973,BD0121EN,3
967273,BD0131EN,5
2029641,DS0103EN,4
1019100,DA0101EN,5
1497740,DS0101EN,5
1297355,BD0211EN,4
1205552,DS0101EN,5
1103515,PY0101EN,5
621543,ML0115EN,3
1856837,BC0101EN,5
1022021,PA0101EN,4
1459392,DA0101EN,5
1320358,PY0101EN,5
1192075,CC0103EN,3
1631980,ML0115EN,4
717444,BD0101EN,4
530037,SC0101EN,5
199489,ML0120EN,4
1196041,DS0101EN,4
766493,DB0151EN,4
321423,PY0101EN,4
1076032,CC0103EN,3
950304,BD0121EN,5
512380,BC0101EN,5
2027447,BD0115EN,5
1807285,DS0101EN,5
735794,ML0151EN,4
1149254,ML0101ENv3,5
1310112,BD0131EN,4
1013858,BD0211EN,4
388459,PA0101EN,3
1405200,DS0101EN,4
1262845,BD0101EN,3
700041,BC0201EN,4
488135,BD0211EN,5
1152500,CC0201EN,4
1308391,DS0105EN,3
1321296,BD0101EN,3
1656781,BD0101EN,3
164300,BD0211EN,3
118927,ML0101ENv3,4
65118,PY0101EN,4
1009580,ML0115EN,3
1431276,LB0101ENv1,3
741937,DS0103EN,4
1307947,DS0110EN,3
1546688,ML0115EN,4
1028170,BC0101EN,3
1802663,PY0101EN,5
1673421,CO0401EN,4
1687875,PY0101EN,3
1815142,PA0101EN,4
1005576,CC0103EN,3
910499,DS0103EN,5
1807285,BD0101EN,3
1481866,DB0151EN,3
1331668,PY0101EN,5
77325,BD0111EN,4
1494459,PA0101EN,5
1128883,PA0101EN,5
1973688,CB0101EN,5
1920619,DE0205EN,3
1441662,CC0201EN,4
1169596,BC0101EN,4
725357,BD0211EN,4
1770073,BD0111EN,5
481714,BC0201EN,4
1390867,DS0103EN,4
484676,BD0111EN,3
1463557,DS0103EN,3
1693918,BD0211EN,4
1044853,DS0301EN,5
897918,ML0120ENv2,3
915903,PY0101EN,3
886466,DA0101EN,5
991024,BD0111EN,3
1044556,PY0101EN,3
1469986,DA0101EN,5
1230807,CB0103EN,5
761046,BD0101EN,4
1182135,ML0151EN,4
1569479,AI0111EN,5
1242541,DA0101EN,4
729831,SC0105EN,5
973005,BD0101EN,4
477567,DS0101EN,3
1137857,CB0105ENv1,3
1242421,DS0103EN,3
297129,RP0101EN,4
736445,BD0223EN,3
1310964,ML0109EN,4
978503,CO0101EN,3
1544748,RP0101EN,4
1518631,BD0143EN,3
1912439,DB0101EN,5
690727,BD0101EN,5
1604431,DV0151EN,5
1969919,DV0101EN,3
1049178,ML0103EN,5
8030,ML0151EN,5
740992,ML0122ENv1,3
907495,ML0115EN,4
1814747,DA0101EN,5
350613,BD0111EN,4
1069150,DS0103EN,4
1757103,BC0202EN,5
1352486,DS0101EN,3
1723756,ML0115EN,5
522355,BD0211EN,4
1312816,BD0115EN,5
700921,BD0131EN,4
1941230,RP0101EN,5
1087497,DV0101EN,5
504516,DB0151EN,4
561002,DS0101EN,3
2093192,ML0151EN,5
1054102,ML0151EN,5
1635020,DS0101EN,4
1049240,BC0201EN,4
968275,ML0122ENv1,3
1366384,BD0111EN,3
1111353,CC0101EN,4
1346326,BD0115EN,5
252819,ML0115EN,4
1215336,AI0111EN,4
1059213,DS0101EN,4
1583904,ML0120ENv2,4
1402605,PY0101EN,4
1120491,ML0103EN,4
1982857,CC0103EN,5
1164472,DS0103EN,4
251465,ML0109EN,5
1086685,DS0101EN,4
510210,DS0101EN,5
1881782,DS0201EN,3
766454,AI0111EN,4
877403,DV0101EN,4
707239,CB0103EN,3
1726046,DS0321EN,5
1148364,ML0115EN,3
588657,RP0105EN,5
1540761,BD0111EN,4
1073557,PY0101EN,5
1455970,ML0115EN,4
1289677,BD0111EN,3
584451,SC0101EN,3
1568914,PY0101EN,5
1286780,DS0301EN,5
1294125,ML0101ENv3,3
984380,DS0101EN,3
902531,DS0103EN,3
966839,BD0111EN,5
568429,DS0103EN,3
709348,BD0223EN,4
1532108,LB0105ENv1,5
1517107,ML0103EN,4
202693,BD0111EN,3
1150176,ML0151EN,3
1385634,BC0101EN,4
1152283,CL0101EN,4
778453,PY0101EN,3
1587145,BD0101EN,5
1003832,CC0101EN,5
2006247,CNSC02EN,3
761646,BD0111EN,4
1338712,CL0101EN,5
1655180,ML0101ENv3,3
1030984,DB0151EN,3
1550855,PY0101EN,3
1428087,DS0103EN,5
1498687,PY0101EN,5
596222,DS0103EN,4
154139,BC0201EN,5
785240,CO0101EN,4
876768,PY0101EN,5
1723583,DS0101EN,5
485966,DS0105EN,3
1046169,LB0109ENv1,4
667900,BD0121EN,5
1268136,CC0201EN,3
784988,DV0101EN,4
1607944,DS0321EN,4
752618,DW0101EN,5
1032400,BD0211EN,4
1669407,DA0101EN,4
517197,BD0211EN,4
621306,DB0151EN,3
1237622,DS0105EN,5
627219,BD0211EN,5
757761,PY0101EN,5
712922,DA0101EN,3
1487544,PY0101EN,5
550777,BC0101EN,4
710421,BD0101EN,3
408898,BD0101EN,4
1260439,DS0301EN,3
1306833,PY0101EN,5
1871205,DS0105EN,5
581859,DS0101EN,5
1247996,DB0101EN,4
1285846,CO0101EN,4
549761,BD0101EN,3
1021897,PY0101EN,3
598291,ST0101EN,5
1014192,BD0223EN,5
934372,DS0105EN,3
138046,BD0212EN,4
1960036,DS0301EN,5
883311,TA0106EN,5
1020974,CB0105ENv1,4
1876243,BD0101EN,5
779203,RP0103,3
1019995,BD0115EN,3
430498,BD0115EN,5
